frame	cv1	cv2	energy	cluster
23811	74.709696	10.877025	9.916881	1
26009	77.356867	11.564979	9.917428	1
20049	99.080321	13.744150	9.918349	3
25546	75.781684	11.131235	9.918604	1
22837	98.927204	13.359547	9.919238	3
23341	87.961790	13.038138	9.920168	3
23493	86.613947	13.082166	9.922538	3
1745	91.653267	10.246737	9.924026	3
25862	73.456446	10.602193	9.926955	1
27324	86.611210	13.087801	9.927297	3
25898	78.475541	12.024650	9.927341	3
27459	83.078020	13.306448	9.928441	3
27289	81.505062	13.016049	9.928749	3
25246	82.917501	13.284020	9.929342	3
25628	81.198296	12.945322	9.931593	3
22811	101.786125	12.966778	9.931632	3
22808	101.113078	12.978672	9.932160	3
21998	98.555495	14.018521	9.932626	3
24949	77.974992	11.808110	9.933638	3
4882	89.474678	13.192598	9.935869	3
25560	85.057215	13.329179	9.937240	3
25488	78.433792	12.015192	9.938395	3
27498	80.398826	12.736918	9.940929	3
25262	87.259518	13.033840	9.942860	3
23463	88.771975	13.115572	9.944194	3
20087	92.138219	13.589857	9.947024	3
22163	100.524446	13.011380	9.947102	3
21891	95.035635	13.978583	9.949108	3
1685	91.404926	10.172680	9.949203	3
22508	101.509651	12.974516	9.950998	3
25647	85.986187	13.223978	9.951497	3
20084	85.405069	13.301028	9.952978	3
22478	102.254729	12.972113	9.953415	3
19973	95.559665	14.020739	9.953508	3
27276	84.055132	13.411598	9.953897	3
25648	83.998447	13.412302	9.957201	3
21840	96.189117	14.055047	9.958546	3
25457	76.781107	11.411648	9.960105	1
22275	105.880976	12.437199	9.960145	3
25559	78.498155	12.061682	9.960882	3
27282	84.600054	13.402936	9.961212	3
25588	80.915465	12.888534	9.961668	3
23350	97.764201	14.072717	9.963961	3
24943	75.058747	10.972943	9.964018	1
22814	79.970816	9.020248	9.967139	1
22623	104.404030	12.080579	9.967762	3
2525	91.783778	10.727999	9.967900	3
23412	88.104116	13.068513	9.968584	3
23166	105.539636	12.329826	9.971301	3
25991	80.658243	12.824865	9.971436	3
22819	101.128409	12.989489	9.972672	3
25017	85.457591	13.313553	9.975794	3
22879	94.342931	11.465038	9.978701	3
27342	97.178740	14.081677	9.980053	3
21217	92.581218	11.289099	9.982035	3
25753	82.247103	13.195830	9.982308	3
25485	78.498422	12.079074	9.983362	3
23126	102.480366	11.786522	9.987792	3
23181	104.817366	12.157349	9.987794	3
25468	78.202755	11.956381	9.992342	3
25664	72.354690	10.394347	9.995795	1
27549	81.501995	13.046447	9.996837	3
27547	83.289337	13.373911	9.997776	3
23217	105.249281	12.250099	9.998680	3
27655	80.859385	12.891295	9.999353	3
25906	85.655360	13.311185	10.003244	3
20089	87.423385	13.072450	10.004158	3
21841	96.486336	14.079636	10.006365	3
25248	79.987240	12.645829	10.007310	3
2128	84.631374	9.313180	10.008250	1
27454	82.211928	13.201830	10.010006	3
27476	78.771320	12.213212	10.011797	3
23292	99.002332	13.973127	10.012294	3
25721	84.868693	13.427496	10.013881	3
23372	85.758544	13.308388	10.016172	3
20115	89.521555	13.223502	10.017379	3
25691	73.379828	10.607182	10.018499	1
21978	95.364038	14.027359	10.018655	3
1778	91.955834	10.315343	10.019612	3
25724	82.375397	13.237570	10.020045	3
25726	84.879783	13.432980	10.020533	3
22958	106.180765	12.533023	10.023964	3
21904	94.374670	13.934021	10.026176	3
25939	85.926471	13.294515	10.026281	3
22488	103.061294	12.996688	10.027331	3
22805	100.887050	13.016654	10.033627	3
25854	77.152777	11.568761	10.036664	1
23342	89.823042	13.267746	10.037337	3
21833	96.369979	14.086143	10.037536	3
25880	87.840739	13.092377	10.038586	3
26583	77.760213	8.796896	10.039015	1
24954	78.165435	11.979202	10.042730	3
21357	91.207584	13.470177	10.044438	3
27598	84.587116	13.487239	10.046510	3
23235	102.589303	12.994953	10.046661	3
27280	85.007260	13.448540	10.052218	3
27529	79.474097	12.500154	10.052687	3
1429	91.585878	10.837079	10.053215	3
19936	99.184869	13.275236	10.053418	3
25687	73.693736	10.685742	10.058259	1
26256	73.720460	10.691850	10.058793	1
1970	90.751303	10.011188	10.059112	3
22989	106.346880	12.830620	10.066924	3
23300	96.439411	14.097720	10.067819	3
25152	78.129012	11.982872	10.068895	3
25768	85.155552	13.444106	10.070233	3
22534	92.477861	11.253512	10.071373	3
21957	90.457057	13.365250	10.071672	3
25622	83.124966	13.390365	10.073582	3
25758	81.368148	13.048626	10.073760	3
27512	78.486759	12.138805	10.074873	3
23266	99.170254	13.613498	10.075035	3
20587	87.375811	13.133732	10.080555	3
27611	84.808334	13.506295	10.082127	3
27330	94.647390	13.983076	10.087106	3
25548	77.290783	11.649386	10.087406	3
21835	93.984016	13.904864	10.088256	3
25695	77.857468	11.879795	10.088529	3
25254	85.152267	13.465950	10.089989	3
25576	82.310783	13.256664	10.090630	3
25657	87.462374	13.135569	10.090834	3
23277	91.246500	13.490052	10.091022	3
25039	81.017837	12.971329	10.091320	3
27597	84.455660	13.530091	10.091850	3
27501	78.437253	12.129821	10.092240	3
22935	97.955153	11.412890	10.092874	3
25446	73.070307	10.559418	10.098952	1
25957	83.517557	13.459059	10.099310	3
25751	84.951470	13.508629	10.099821	3
23048	104.866707	12.146780	10.101937	3
25592	82.407517	13.281772	10.105915	3
3541	93.623678	13.862184	10.107089	3
27441	81.517035	13.096953	10.107934	3
24942	70.894159	10.160074	10.110179	1
25688	72.193719	10.385746	10.116197	1
21859	92.039519	13.623510	10.116341	3
27295	81.606315	13.120565	10.116573	3
27235	84.983759	13.524059	10.117752	3
25973	84.195396	13.540977	10.120767	3
27243	86.458650	13.297682	10.122537	3
27229	75.116053	11.040358	10.124037	1
21796	66.123344	9.566859	10.124861	1
21869	93.901508	13.905850	10.127044	3
23501	87.996412	13.147224	10.128310	3
27242	86.033353	13.361011	10.128428	3
25586	85.348344	13.475886	10.132096	3
20092	88.958557	13.203986	10.133846	3
25037	80.956425	12.973646	10.134750	3
25770	79.796667	12.647139	10.135121	3
25693	76.542504	11.427573	10.135579	1
27294	82.316859	13.279017	10.140688	3
22020	90.343990	13.371529	10.143221	3
23366	87.629231	13.167607	10.146219	3
25630	86.988764	13.241105	10.149307	3
25933	85.807038	13.410873	10.149399	3
22033	99.723220	13.167738	10.150837	3
19984	91.790016	11.079447	10.150872	3
4883	91.482663	13.545700	10.152317	3
27621	86.106769	13.371617	10.154866	3
22440	99.293406	13.288551	10.155226	3
20086	89.957012	13.323313	10.155240	3
3891	95.761162	14.097647	10.156283	3
23196	88.485877	13.179846	10.158436	3
23135	103.857158	11.957512	10.161015	3
25549	78.476016	12.189179	10.162193	3
27281	84.075257	13.557621	10.162799	3
1710	91.256242	10.093609	10.171818	3
4873	95.029188	14.048104	10.173797	3
23289	89.251862	13.248761	10.175916	3
23291	92.601514	13.731356	10.178466	3
25964	84.731206	13.601903	10.178473	3
21968	94.438427	13.988279	10.179148	3
1565	87.896567	9.584617	10.184595	3
21975	97.091953	14.144293	10.185462	3
22008	100.669619	13.074341	10.187269	3
21965	93.283522	13.837805	10.187313	3
25817	75.071821	11.051731	10.188501	1
27211	75.513355	11.166636	10.194205	1
25881	86.781828	13.309467	10.195192	3
22957	104.511936	12.063249	10.195313	3
26023	70.164117	10.061984	10.196775	1
21871	99.001217	14.067799	10.196844	3
1896	92.391665	10.658913	10.196878	3
25972	85.627124	13.490088	10.198143	3
27288	84.655820	13.617508	10.198621	3
25732	86.287334	13.381522	10.200001	3
23812	71.353175	10.247900	10.200915	1
25461	77.171510	11.678165	10.201619	3
21837	92.636828	13.747409	10.213025	3
25896	77.280685	11.728048	10.213117	3
21887	97.390119	14.153610	10.216946	3
3570	90.053033	13.357302	10.218296	3
21996	90.679404	13.444826	10.221506	3
22524	106.617987	12.723442	10.221852	3
27253	86.831574	13.324787	10.223500	3
25790	81.227277	13.074775	10.224256	3
4884	93.943052	13.942080	10.227821	3
27307	86.289083	13.402970	10.228233	3
27605	82.465537	13.343787	10.229350	3
25937	88.059674	13.212534	10.232687	3
23286	91.003178	13.496961	10.233917	3
1871	91.950058	10.248808	10.238272	3
25244	79.613629	12.635417	10.239429	3
21942	96.896263	14.160467	10.240461	3
27273	85.849671	13.486933	10.240647	3
27270	85.095994	13.644740	10.241895	3
1943	89.781297	9.822483	10.242153	3
23254	101.156972	13.062918	10.243410	3
17049	54.402832	8.292079	10.243691	1
23311	89.475552	13.300233	10.248515	3
25910	80.749100	12.965271	10.249618	3
25584	83.200514	13.483606	10.250613	3
1786	92.517372	10.472847	10.252549	3
21954	98.438214	14.140104	10.253553	3
23131	103.994440	11.965980	10.254920	3
25614	75.218030	11.112668	10.254936	1
3424	97.790741	14.160777	10.255546	3
21264	99.371880	13.319698	10.260638	3
25437	77.584626	11.883764	10.261042	3
22135	101.392297	13.058335	10.261588	3
25021	87.228960	13.301256	10.261767	3
27515	79.650141	12.656820	10.262590	3
25965	83.439479	13.528005	10.265751	3
25583	80.135667	12.804591	10.267008	3
1151	91.851121	11.032539	10.267213	3
22000	99.283421	13.460558	10.270513	3
22672	104.210054	11.998822	10.272672	3
27505	78.214377	12.149921	10.274711	3
25941	84.475614	13.660789	10.278385	3
3553	99.384327	13.630689	10.279299	3
23004	105.762524	12.316693	10.280126	3
22025	95.596413	14.129384	10.286298	3
25616	77.573710	11.898474	10.291338	3
23290	87.142236	13.336753	10.293012	3
21844	93.922056	13.959856	10.294438	3
27590	84.824357	13.692334	10.294921	3
25566	82.414331	13.359659	10.296188	3
2094	89.741130	9.809649	10.296704	3
22954	102.933577	11.805568	10.297822	3
21878	98.711904	14.138132	10.299286	3
27255	82.142328	13.308770	10.306751	3
25597	81.281574	13.118272	10.307511	3
25699	75.688114	11.259788	10.311244	1
20079	89.935384	13.377824	10.315254	3
27658	83.639951	13.580167	10.316421	3
23435	87.655184	13.296045	10.316859	3
25775	83.681209	13.588306	10.321255	3
21912	97.568033	14.184542	10.323648	3
25643	79.533417	12.645510	10.324409	3
26012	76.548386	11.526338	10.324822	1
1853	90.478943	9.922505	10.328381	3
25007	75.768165	11.290479	10.331301	1
21964	97.118581	14.190076	10.331534	3
27626	87.524251	13.320593	10.331842	3
27513	78.743741	12.380723	10.332720	3
1936	87.689153	9.545240	10.335936	3
23347	87.704414	13.305863	10.336020	3
20065	87.552564	13.323988	10.340356	3
27234	75.096305	11.113344	10.343438	1
25422	72.637698	10.521038	10.343736	1
23187	104.998641	12.129223	10.356942	3
27475	77.076153	11.737871	10.357506	3
2037	91.008325	10.013245	10.358042	3
25519	74.605891	10.992378	10.358388	1
22529	106.751225	12.698895	10.359751	3
25998	74.411000	10.943909	10.360582	1
3910	96.859698	14.199236	10.361983	3
22227	106.700540	12.646250	10.362103	3
25031	83.621774	13.597743	10.364732	3
26003	77.098567	11.751087	10.364866	3
25346	71.667897	10.330193	10.365003	1
21862	95.513578	14.150084	10.367852	3
23165	90.243666	13.436376	10.369184	3
25595	86.158323	13.551993	10.372273	3
25251	89.160622	13.325692	10.372664	3
21938	97.050703	14.204368	10.376151	3
27606	87.585552	13.347274	10.376413	3
23095	104.844287	12.095785	10.378064	3
22002	99.542696	13.706631	10.379182	3
25735	86.486779	13.492629	10.380882	3
25971	87.467863	13.365753	10.384420	3
22432	103.976809	13.077354	10.386912	3
2040	89.724168	9.796043	10.387506	3
25594	81.309665	13.153695	10.389389	3
2076	89.989030	9.835471	10.390137	3
23362	94.995118	14.114159	10.392339	3
25572	79.831332	12.764714	10.396162	3
24946	74.498634	10.978494	10.398370	1
27472	78.017147	12.138751	10.398885	3
27642	77.450491	11.913464	10.400610	3
25565	80.418922	12.933317	10.402597	3
25593	78.947219	12.483982	10.402626	3
25243	88.509737	13.318419	10.406966	3
25932	84.259859	13.704679	10.409528	3
3586	90.099398	13.434257	10.410519	3
27432	85.625802	13.765163	10.411244	3
23287	86.999474	13.441375	10.411502	3
3200	99.530040	13.649306	10.416325	3
3562	95.275257	14.147364	10.417090	3
23287	91.631366	13.654884	10.419951	3
26010	75.653823	11.295120	10.420288	1
25242	87.459510	13.392677	10.420603	3
1784	91.538900	10.110719	10.421475	3
27460	88.121049	13.338458	10.423375	3
25497	83.419045	13.588836	10.423640	3
4886	93.987818	14.008765	10.423688	3
27262	85.465907	13.792457	10.425869	3
21955	95.202537	14.144553	10.427753	3
27546	83.644436	13.627202	10.430133	3
1706	92.525998	10.382148	10.432308	3
27284	84.643167	13.757829	10.432352	3
25651	81.190353	13.140750	10.434831	3
23346	94.568780	14.084289	10.438734	3
25528	73.882847	10.837492	10.442173	1
27322	86.485395	13.549132	10.446181	3
25527	72.655987	10.547927	10.446629	1
27325	89.963062	13.434121	10.449618	3
25640	81.435283	13.204190	10.451456	3
27517	79.646004	12.730032	10.453137	3
22570	103.406883	11.850358	10.456065	3
25649	78.554072	12.368478	10.456706	3
1793	91.804480	10.163894	10.459913	3
27254	85.262370	13.819139	10.464115	3
25956	85.654898	13.817141	10.466365	3
23018	105.054375	12.121256	10.471649	3
25955	85.210651	13.821856	10.472227	3
27647	77.710495	12.056315	10.472826	3
25615	78.867566	12.486143	10.473456	3
25141	78.250724	12.265082	10.475014	3
27497	78.015980	12.176196	10.475165	3
1780	88.163890	9.583573	10.475234	3
25763	84.578437	13.772053	10.477990	3
1911	92.259497	10.278299	10.479905	3
27610	85.922230	13.793441	10.480218	3
23202	105.449497	12.201604	10.481221	3
25774	78.824511	12.474896	10.482202	3
27561	85.222291	13.829059	10.483648	3
25705	71.109350	10.248474	10.484990	1
27263	85.992025	13.783841	10.486966	3
1877	90.645966	9.929331	10.489525	3
20651	73.078205	10.655493	10.490980	1
27247	85.207381	13.835578	10.496607	3
22407	105.351295	12.176447	10.503725	3
27473	77.907865	12.149507	10.506129	3
25670	71.435696	10.311271	10.511020	1
25455	72.735247	10.580719	10.511087	1
23150	104.939101	12.092007	10.515164	3
21952	96.454825	14.245252	10.516979	3
27269	85.460755	13.860380	10.520727	3
27277	80.668187	13.039414	10.521934	3
20476	89.468403	13.421490	10.526554	3
21855	90.922067	13.586678	10.527434	3
21851	95.119600	14.169519	10.528514	3
21906	93.048547	13.910124	10.529765	3
3422	99.564346	13.543933	10.530669	3
23288	86.503861	13.644832	10.539305	3
27251	80.599808	13.027417	10.539570	3
16883	51.253752	7.908513	10.546440	1
22803	105.088437	13.105492	10.547076	3
21864	91.882243	13.737357	10.548812	3
25996	77.215966	11.900515	10.548824	3
21935	97.517614	14.256337	10.552830	3
25975	83.061941	13.572943	10.552979	3
21647	67.684697	9.776587	10.554165	1
27477	78.627254	12.436336	10.556083	3
21980	99.773358	14.032579	10.556290	3
23434	95.635775	14.221098	10.558529	3
27260	85.867973	13.883139	10.558925	3
22067	106.807706	12.595550	10.563607	3
1781	90.824003	9.950104	10.566069	3
2254	92.953786	10.653013	10.566536	3
25454	73.118309	10.685205	10.567787	1
1790	92.742726	10.420306	10.568255	3
27563	86.186486	13.848520	10.570892	3
27256	86.419300	13.740380	10.572876	3
23827	69.995474	10.081259	10.575896	1
22378	106.981488	12.718156	10.576013	3
22158	92.464274	13.836762	10.576894	3
27607	86.202214	13.852857	10.577141	3
26000	78.055533	12.238185	10.577590	3
23429	92.846742	13.895550	10.578133	3
25978	83.750644	13.698829	10.582311	3
27239	86.489153	13.719015	10.582528	3
27258	86.573612	13.682483	10.585683	3
3932	99.666410	13.619502	10.588867	3
21896	93.988106	14.061575	10.590418	3
27433	86.720129	13.635795	10.590508	3
23110	103.935507	11.910563	10.591974	3
19992	92.387096	10.972372	10.593817	3
25908	79.977835	12.876208	10.594855	3
25245	85.923975	13.909817	10.596156	3
23291	89.030889	13.435206	10.597900	3
27306	85.873223	13.917507	10.604654	3
25438	76.651625	11.712341	10.605864	1
22199	100.931839	13.173658	10.606364	3
21951	95.138283	14.196421	10.606585	3
27520	78.557870	12.432454	10.607314	3
27303	85.440254	13.907528	10.607567	3
21905	95.176479	14.201476	10.611399	3
23278	87.048533	13.581724	10.612451	3
22133	101.978024	13.126948	10.614125	3
21889	96.201827	14.273733	10.623882	3
27237	85.609046	13.924867	10.624075	3
19915	96.852693	14.286963	10.624512	3
21997	99.653080	13.459757	10.627128	3
25430	73.373571	10.765209	10.629085	1
25778	82.990979	13.584903	10.629962	3
25760	84.777059	13.856813	10.630687	3
22303	106.999488	12.680701	10.631420	3
27544	85.742664	13.934871	10.633620	3
21967	96.215540	14.280416	10.641983	3
21943	99.481636	14.177501	10.648334	3
22929	101.440494	11.590209	10.649597	3
22323	106.012161	12.301445	10.651486	3
23361	92.950967	13.935541	10.652199	3
25655	75.938536	11.485693	10.656303	1
22134	105.773431	13.103880	10.659546	3
25426	69.613022	10.034969	10.661215	1
23212	100.796977	13.198433	10.661358	3
26021	75.494211	11.349083	10.663040	1
19993	96.544997	11.296810	10.669736	3
27267	86.188048	13.954468	10.672050	3
21846	96.117925	14.289376	10.680380	3
25504	78.373918	12.396851	10.681838	3
27568	86.088493	13.970693	10.688955	3
27449	84.228663	13.807792	10.695257	3
23374	88.348946	13.502267	10.698053	3
25665	71.318328	10.320596	10.701787	1
22318	106.048531	12.300259	10.702512	3
27522	77.877973	12.225600	10.703147	3
25710	72.717662	10.623814	10.704498	1
27285	83.945150	13.769859	10.708329	3
22030	99.930890	13.342163	10.708552	3
27447	78.628185	12.495510	10.710028	3
1902	92.410190	10.268071	10.710298	3
25730	86.591945	13.925861	10.711809	3
1797	91.529208	10.062298	10.713172	3
3542	99.950791	14.061707	10.714609	3
21901	95.074438	14.225756	10.715952	3
20083	92.878362	13.947118	10.719514	3
27331	94.612194	14.178929	10.720148	3
23359	95.990432	14.297206	10.722101	3
27238	82.491579	13.518077	10.724075	3
22136	105.337674	13.134809	10.726687	3
27571	84.851864	13.903175	10.735645	3
22305	107.090896	12.675958	10.736274	3
22032	100.027761	13.998045	10.736977	3
23161	88.566655	13.520070	10.743519	3
3592	99.339880	14.232424	10.747121	3
21852	92.676611	13.926453	10.747607	3
2968	92.898774	11.107681	10.747838	3
22834	102.413539	13.147249	10.749439	3
1349	93.518133	11.210250	10.753905	3
25673	75.184615	11.293790	10.754573	1
25599	81.246060	13.255432	10.755276	3
25653	77.340081	12.047152	10.758846	3
23154	105.032557	12.071979	10.760561	3
25631	88.170726	13.551605	10.761365	3
23292	91.585104	13.768107	10.761562	3
20013	93.198931	11.163757	10.762348	3
23975	70.696420	10.217041	10.762990	1
23436	92.661018	13.930341	10.765897	3
22374	106.821319	12.522270	10.766401	3
17045	52.890667	8.134494	10.770810	1
4872	89.816341	13.568575	10.781967	3
21848	92.488948	13.913799	10.792807	3
22392	104.161744	11.919305	10.792855	3
25907	87.711325	13.615523	10.793335	3
22024	99.834722	14.167920	10.796403	3
23134	99.576724	11.408822	10.798053	3
23163	90.643930	13.657563	10.800919	3
27536	76.868316	11.888083	10.803196	1
27266	85.404095	13.987055	10.804572	3
25963	83.255211	13.684519	10.805603	3
27609	86.905633	13.949474	10.806692	3
21903	97.190292	14.348423	10.809236	3
27518	88.799776	13.552607	10.810680	3
25142	76.954582	11.924196	10.811509	3
21888	96.008244	14.329773	10.816071	3
25432	73.640866	10.890529	10.816317	1
22408	101.743909	13.183121	10.817032	3
27543	84.012990	13.813294	10.819661	3
22014	100.347590	13.294239	10.823220	3
25470	74.930467	11.248356	10.829406	1
23249	106.096676	13.121116	10.835570	3
27323	89.716094	13.590208	10.841502	3
25237	73.845627	10.953469	10.842695	1
21902	95.334707	14.291297	10.844540	3
25729	81.555063	13.353609	10.845316	3
25656	77.712484	12.222647	10.848555	3
21900	95.042267	14.266032	10.849771	3
22292	107.148257	12.942741	10.856903	3
23186	105.012923	12.054125	10.857213	3
27582	86.786058	14.050540	10.857384	3
20063	93.751817	14.117630	10.859262	3
23370	89.018488	13.581768	10.867226	3
26014	73.569364	10.887918	10.869046	1
22099	104.533794	13.168569	10.872640	3
22609	104.247040	11.921781	10.877030	3
23850	72.477239	10.609063	10.879112	1
22209	101.444260	13.212343	10.879362	3
27332	88.514828	13.601543	10.880097	3
26007	74.169157	11.053545	10.880742	1
23243	103.495701	13.165617	10.881745	3
27326	88.111518	13.630726	10.882247	3
27615	85.468041	14.020342	10.883031	3
4885	90.741535	13.703374	10.884287	3
27236	82.257561	13.517277	10.887817	3
27581	87.298148	13.820009	10.889629	3
23430	87.944567	13.656391	10.895075	3
27261	86.995330	14.052394	10.896566	3
23373	89.087717	13.599220	10.899638	3
23276	87.639511	13.707786	10.900253	3
22364	107.286128	12.715257	10.900670	3
25762	81.520265	13.362396	10.904519	3
24940	68.686361	9.931293	10.906635	1
23264	99.931883	13.536302	10.913212	3
25979	83.595678	13.772420	10.914994	3
25569	80.527809	13.123823	10.917490	3
27338	93.167610	14.056375	10.918020	3
25674	72.767119	10.692261	10.919622	1
23167	87.258785	13.962408	10.921211	3
1892	93.093307	11.016917	10.922718	3
23275	88.115996	13.657160	10.924450	3
22313	104.164425	11.902059	10.930856	3
21959	99.008652	14.316867	10.937383	3
23337	90.746787	13.727245	10.940569	3
27435	90.998004	13.757951	10.942479	3
21850	93.763630	14.147678	10.944741	3
27245	85.010111	13.987342	10.944956	3
3440	99.977171	13.489802	10.945936	3
21881	92.375031	13.951619	10.948528	3
1895	93.259943	10.496863	10.956349	3
25927	88.047885	13.686286	10.957037	3
25977	87.365483	13.971074	10.959643	3
27302	87.119656	14.097286	10.964007	3
24955	76.714867	11.899631	10.966514	1
19994	93.945518	11.174546	10.971066	3
25944	83.610376	13.789824	10.973162	3
21948	98.747790	14.342392	10.977083	3
1899	93.024062	10.391725	10.981389	3
25766	77.774923	12.294623	10.981995	3
23198	99.469660	14.296872	10.983897	3
21949	95.235947	14.328259	10.984271	3
25587	82.903170	13.668459	10.984379	3
22931	95.114474	11.221862	10.984486	3
21931	94.172976	14.214079	10.986583	3
22225	106.952747	12.503189	10.987938	3
27298	83.412263	13.760952	10.991373	3
27565	87.587153	13.836625	10.993454	3
22023	99.924257	14.237097	10.994232	3
23433	88.457692	13.677582	11.003662	3
23038	105.001320	12.030675	11.007259	3
25746	83.967027	13.856562	11.009620	3
22007	60.224531	8.951849	11.012172	1
21860	90.704145	13.752925	11.013465	3
20066	90.259184	13.710710	11.015891	3
3915	100.035928	13.532899	11.017878	3
27569	90.874769	13.775154	11.020968	3
25761	80.959190	13.262276	11.022301	3
20213	100.199894	13.787462	11.022940	3
27292	87.507898	14.025568	11.023373	3
21895	97.040354	14.429737	11.030453	3
27249	85.498771	14.072301	11.042507	3
23440	92.545192	14.010181	11.042816	3
25140	78.756301	12.647821	11.043886	3
16861	49.492056	7.702311	11.044664	1
21995	97.081871	14.434618	11.045038	3
25003	75.375435	11.465638	11.045363	1
23289	98.982830	14.350263	11.046962	3
27575	87.513533	14.082219	11.048177	3
27524	78.868176	12.684931	11.049183	3
21940	100.268894	14.149885	11.049414	3
27564	86.826892	14.169871	11.050317	3
1913	93.402278	10.525925	11.051387	3
23090	102.239131	11.632997	11.058119	3
23285	88.828264	13.691623	11.061707	3
26793	74.604198	8.331621	11.061713	1
25958	87.165842	14.174345	11.070850	3
25894	74.071084	11.091992	11.078025	1
22813	104.658753	13.205228	11.080457	3
25511	75.616156	11.561129	11.089889	1
27588	87.048957	14.189758	11.090996	3
25747	82.725985	13.662964	11.096624	3
23353	94.481675	14.288081	11.097991	3
21944	97.552588	14.441424	11.098571	3
1803	91.176678	9.944966	11.098774	3
25635	78.979137	12.734902	11.100929	3
21933	94.737229	14.317901	11.102608	3
23282	84.360728	13.939609	11.104837	3
22237	107.530862	12.793266	11.105728	3
2035	91.511609	10.004803	11.108429	3
23425	96.635903	14.454669	11.109205	3
27493	75.993373	11.697828	11.111880	1
23153	93.960757	14.231716	11.117078	3
22972	107.246184	12.578649	11.120093	3
25943	86.262687	14.168452	11.120296	3
1949	91.255266	9.955568	11.126632	3
27545	85.395237	14.083371	11.127223	3
27259	87.202509	14.208526	11.132088	3
21863	99.193268	14.363375	11.135755	3
22233	107.572419	12.818297	11.142667	3
25769	89.888580	13.743598	11.142764	3
21934	93.614772	14.196530	11.145297	3
25469	75.159331	11.436149	11.149434	1
25725	83.238537	13.769123	11.151733	3
27340	86.172328	14.171268	11.153603	3
23295	99.189481	14.368787	11.153622	3
27274	87.802135	14.128239	11.157363	3
27578	87.917148	13.980235	11.158473	3
25570	79.648702	12.951123	11.158746	3
27458	77.690037	12.326216	11.163273	3
23364	87.908566	14.029091	11.164434	3
23075	105.443242	12.089972	11.165718	3
1804	91.771698	10.047346	11.166943	3
23303	95.087192	14.375361	11.168125	3
26005	72.100971	10.586706	11.168937	1
27309	86.669186	14.213153	11.171095	3
25765	79.839486	13.010716	11.178438	3
27580	84.570613	13.987727	11.180206	3
23164	92.983271	14.122347	11.180566	3
21977	100.433726	14.154797	11.183720	3
23298	89.688238	13.755372	11.184601	3
23443	91.600663	13.931260	11.185496	3
27603	87.367769	14.233237	11.186522	3
21899	92.774274	14.097538	11.193456	3
25676	73.121379	10.865847	11.195601	1
20116	90.486784	13.810396	11.196889	3
23190	97.289320	14.488008	11.200558	3
23145	105.685680	12.132348	11.201857	3
27548	79.401244	12.891785	11.204365	3
27579	84.103579	13.923864	11.205908	3
23363	91.642456	13.945236	11.207114	3
25788	77.245429	12.182274	11.207516	3
25661	72.546722	10.714513	11.213967	1
2168	91.224803	9.939766	11.214237	3
22580	105.235140	12.043836	11.216493	3
27333	93.797721	14.247367	11.221541	3
21875	92.558961	14.077547	11.221905	3
23304	97.003478	14.500063	11.224814	3
24997	70.059880	10.170174	11.230344	1
23128	104.500595	11.916701	11.233916	3
27592	81.826430	13.515755	11.236429	3
25034	85.328187	14.102783	11.238569	3
1606	93.716270	10.610050	11.238576	3
22082	105.693202	12.127851	11.241762	3
27336	86.953090	14.255010	11.247648	3
23166	93.412484	14.206407	11.249204	3
25131	87.787581	14.241443	11.249518	3
23037	104.790810	11.961609	11.252267	3
21927	94.816911	14.377461	11.253059	3
27248	79.598603	12.964467	11.259877	3
16726	47.358997	7.417758	11.270173	1
25950	86.750788	14.254104	11.278454	3
23192	95.660185	14.464241	11.286492	3
25146	76.681345	12.005847	11.287662	3
25952	88.072470	14.216867	11.287798	3
23831	72.298924	10.668181	11.288426	1
22215	107.538053	12.656185	11.288784	3
22010	102.488316	13.261687	11.289991	3
25663	71.895090	10.565471	11.297375	1
23841	72.858128	10.825402	11.305601	1
25579	79.884568	13.058269	11.307942	3
21950	96.577028	14.522003	11.308314	3
25905	85.178306	14.100188	11.310418	3
21966	97.122050	14.531008	11.311452	3
21960	100.201914	14.309468	11.311653	3
1776	92.825346	10.260893	11.314953	3
27526	81.358535	13.431790	11.314983	3
22916	106.567691	12.311942	11.317611	3
25642	78.349500	12.598796	11.324170	3
23360	95.060335	14.426737	11.325446	3
25983	73.824941	11.104057	11.331406	1
1908	91.760133	10.023598	11.334633	3
21898	98.498200	14.467921	11.337930	3
25611	73.616610	11.047945	11.340277	1
25625	81.820729	13.538885	11.340970	3
25701	74.533131	11.313632	11.346841	1
1643	93.756557	10.572556	11.347643	3
427	90.804485	9.853905	11.348770	3
25452	74.142100	11.200464	11.349986	1
27663	86.008558	14.208392	11.351059	3
27530	79.776937	13.039628	11.351111	3
27634	75.559746	11.637806	11.353714	1
25970	88.869143	13.873502	11.354076	3
1941	93.444730	10.436971	11.356151	3
22907	107.253182	12.507619	11.356293	3
21897	99.133516	14.431146	11.357282	3
26017	74.567966	11.327890	11.358785	1
22959	102.752532	11.660659	11.365412	3
22520	105.589774	12.089334	11.366303	3
19965	99.447000	14.414415	11.372372	3
23369	90.677922	13.904972	11.372871	3
23242	105.825634	13.243720	11.379366	3
25779	79.275891	12.902432	11.379755	3
25962	88.062600	14.307311	11.382199	3
21913	96.916788	14.557417	11.387789	3
27586	87.447288	14.327582	11.394609	3
27393	96.593335	14.553835	11.399092	3
